   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:05.128	  2.235	  1.827	 -3.016	 -3.441	  1.255	 -0.915	  1.016	 -0.235	 -0.791	  0.438	  2.520	-107.082
       0:05.132	  2.193	  1.817	 -2.984	 -3.415	  1.219	 -0.902	  1.023	 -0.239	 -0.791	  0.441	  2.513	-107.082
       0:05.136	  2.222	  1.791	 -3.039	 -3.418	  1.261	 -0.944	  1.016	 -0.242	 -0.794	  0.435	  2.516	-107.082
       0:05.140	  2.245	  1.781	 -3.072	 -3.425	  1.288	 -0.964	  1.010	 -0.252	 -0.804	  0.428	  2.520	-107.082
       0:05.144	  2.239	  1.820	 -3.026	 -3.441	  1.261	 -0.922	  1.020	 -0.245	 -0.794	  0.438	  2.536	-107.082
       0:05.148	  2.190	  1.810	 -2.987	 -3.412	  1.219	 -0.908	  1.026	 -0.242	 -0.794	  0.441	  2.539	-107.082
       0:05.152	  2.183	  1.807	 -2.984	 -3.405	  1.212	 -0.908	  1.023	 -0.255	 -0.807	  0.431	  2.520	-107.082
       0:05.156	  2.167	  1.781	 -2.993	 -3.386	  1.209	 -0.925	  1.039	 -0.252	 -0.797	  0.435	  2.510	-107.082
       0:05.160	  2.157	  1.794	 -2.971	 -3.386	  1.193	 -0.908	  1.052	 -0.232	 -0.778	  0.451	  2.523	-107.082
       0:05.163	  2.167	  1.824	 -2.951	 -3.405	  1.190	 -0.882	  1.046	 -0.235	 -0.778	  0.458	  2.533	-107.082
       0:05.167	  2.203	  1.804	 -3.007	 -3.415	  1.235	 -0.922	  1.036	 -0.248	 -0.788	  0.448	  2.526	-107.082
       0:05.171	  2.219	  1.797	 -3.029	 -3.418	  1.255	 -0.935	  1.010	 -0.278	 -0.810	  0.425	  2.497	-107.082
       0:05.175	  2.229	  1.820	 -3.016	 -3.435	  1.252	 -0.918	  1.013	 -0.265	 -0.801	  0.435	  2.493	-107.082
       0:05.179	  2.183	  1.817	 -2.974	 -3.412	  1.209	 -0.899	  1.039	 -0.235	 -0.771	  0.464	  2.526	-107.082
       0:05.183	  2.118	  1.794	 -2.931	 -3.366	  1.154	 -0.889	  1.062	 -0.209	 -0.755	  0.484	  2.578	-107.082
       0:05.187	  2.144	  1.814	 -2.938	 -3.389	  1.170	 -0.882	  1.049	 -0.216	 -0.752	  0.487	  2.605	-107.082
       0:05.191	  2.183	  1.830	 -2.961	 -3.418	  1.203	 -0.886	  1.033	 -0.225	 -0.761	  0.480	  2.605	-107.082
       0:05.195	  2.180	  1.827	 -2.961	 -3.415	  1.199	 -0.886	  1.036	 -0.232	 -0.765	  0.477	  2.578	-107.082
       0:05.198	  2.219	  1.837	 -2.990	 -3.438	  1.235	 -0.895	  1.039	 -0.229	 -0.758	  0.480	  2.565	-107.082
       0:05.202	  2.252	  1.846	 -3.013	 -3.461	  1.261	 -0.902	  1.023	 -0.235	 -0.761	  0.480	  2.565	-107.082
       0:05.206	  2.245	  1.863	 -2.990	 -3.464	  1.248	 -0.882	  1.026	 -0.229	 -0.752	  0.490	  2.578	-107.082
       0:05.210	  2.186	  1.833	 -2.961	 -3.422	  1.203	 -0.882	  1.026	 -0.229	 -0.752	  0.490	  2.575	-107.082
       0:05.214	  2.183	  1.794	 -2.997	 -3.399	  1.219	 -0.922	  1.010	 -0.232	 -0.752	  0.484	  2.549	-107.082
       0:05.218	  2.206	  1.784	 -3.029	 -3.405	  1.248	 -0.941	  0.987	 -0.252	 -0.765	  0.474	  2.536	-107.082
       0:05.222	  2.239	  1.824	 -3.023	 -3.441	  1.261	 -0.918	  0.980	 -0.252	 -0.761	  0.477	  2.542	-107.082
       0:05.226	  2.248	  1.879	 -2.977	 -3.474	  1.242	 -0.869	  1.016	 -0.209	 -0.725	  0.513	  2.542	-107.082
       0:05.230	  2.275	  1.922	 -2.961	 -3.510	  1.248	 -0.840	  1.029	 -0.183	 -0.699	  0.536	  2.559	-107.082
       0:05.233	  2.252	  1.876	 -2.984	 -3.474	  1.248	 -0.873	  1.013	 -0.199	 -0.712	  0.526	  2.559	-107.082
       0:05.237	  2.245	  1.846	 -3.007	 -3.458	  1.255	 -0.899	  1.013	 -0.193	 -0.706	  0.529	  2.559	-107.082
       0:05.241	  2.242	  1.869	 -2.980	 -3.467	  1.242	 -0.876	  1.010	 -0.186	 -0.693	  0.542	  2.562	-107.082
       0:05.245	  2.307	  1.886	 -3.029	 -3.507	  1.297	 -0.892	  0.987	 -0.196	 -0.693	  0.546	  2.569	-107.082
       0:05.249	  2.353	  1.876	 -3.085	 -3.526	  1.350	 -0.925	  0.977	 -0.196	 -0.690	  0.549	  2.572	-107.082
       0:05.253	  2.291	  1.879	 -3.020	 -3.497	  1.284	 -0.889	  0.990	 -0.183	 -0.676	  0.569	  2.588	-107.082
       0:05.257	  2.239	  1.892	 -2.954	 -3.477	  1.225	 -0.850	  1.000	 -0.167	 -0.654	  0.592	  2.618	-107.082
       0:05.261	  2.245	  1.892	 -2.961	 -3.480	  1.232	 -0.853	  1.003	 -0.147	 -0.631	  0.608	  2.614	-107.082
       0:05.265	  2.268	  1.899	 -2.977	 -3.493	  1.252	 -0.859	  0.984	 -0.157	 -0.634	  0.605	  2.605	-107.082
       0:05.268	  2.271	  1.866	 -3.013	 -3.480	  1.271	 -0.892	  0.974	 -0.163	 -0.631	  0.608	  2.618	-107.082
       0:05.272	  2.268	  1.889	 -2.987	 -3.490	  1.258	 -0.869	  0.987	 -0.134	 -0.595	  0.647	  2.683	-107.082
       0:05.276	  2.284	  1.918	 -2.974	 -3.513	  1.258	 -0.846	  0.990	 -0.118	 -0.572	  0.670	  2.709	-107.082
       0:05.280	  2.294	  1.899	 -3.003	 -3.507	  1.278	 -0.873	  0.967	 -0.121	 -0.569	  0.670	  2.693	-107.082
       0:05.284	  2.281	  1.886	 -3.003	 -3.493	  1.271	 -0.879	  0.961	 -0.114	 -0.562	  0.673	  2.673	-107.082
       0:05.288	  2.288	  1.912	 -2.984	 -3.510	  1.265	 -0.856	  0.967	 -0.105	 -0.542	  0.690	  2.663	-107.082
       0:05.292	  2.346	  1.984	 -2.971	 -3.575	  1.288	 -0.814	  0.987	 -0.065	 -0.500	  0.729	  2.680	-107.082
       0:05.296	  2.379	  2.010	 -2.977	 -3.605	  1.307	 -0.804	  0.980	 -0.049	 -0.477	  0.752	  2.683	-107.082
       0:05.300	  2.369	  1.977	 -3.000	 -3.585	  1.314	 -0.830	  0.967	 -0.046	 -0.467	  0.755	  2.663	-107.082
       0:05.304	  2.386	  1.944	 -3.049	 -3.575	  1.346	 -0.873	  0.948	 -0.042	 -0.461	  0.758	  2.657	-107.082
       0:05.307	  2.425	  1.954	 -3.078	 -3.601	  1.382	 -0.882	  0.925	 -0.039	 -0.448	  0.765	  2.663	-107.082
       0:05.311	  2.382	  1.951	 -3.039	 -3.578	  1.340	 -0.863	  0.941	 -0.003	 -0.415	  0.794	  2.683	-107.082
       0:05.315	  2.382	  1.977	 -3.013	 -3.592	  1.327	 -0.837	  0.958	  0.036	 -0.376	  0.830	  2.716	-107.082
       0:05.319	  2.428	  1.997	 -3.039	 -3.624	  1.363	 -0.840	  0.935	  0.026	 -0.376	  0.830	  2.719	-107.082
       0:05.323	  2.454	  1.990	 -3.072	 -3.634	  1.392	 -0.859	  0.915	  0.013	 -0.382	  0.824	  2.706	-107.082
       0:05.327	  2.444	  1.977	 -3.075	 -3.621	  1.389	 -0.869	  0.918	  0.013	 -0.379	  0.827	  2.699	-107.082
       0:05.331	  2.363	  1.944	 -3.026	 -3.565	  1.324	 -0.859	  0.918	  0.013	 -0.376	  0.824	  2.673	-107.082
       0:05.335	  2.324	  1.928	 -3.003	 -3.536	  1.294	 -0.856	  0.912	  0.000	 -0.389	  0.810	  2.647	-107.082
       0:05.339	  2.395	  1.958	 -3.046	 -3.588	  1.350	 -0.863	  0.912	  0.000	 -0.395	  0.804	  2.660	-107.082
       0:05.342	  2.484	  2.016	 -3.075	 -3.660	  1.408	 -0.850	  0.905	 -0.013	 -0.405	  0.794	  2.673	-107.082
       0:05.346	  2.441	  2.026	 -3.023	 -3.644	  1.363	 -0.817	  0.918	 -0.023	 -0.425	  0.781	  2.709	-107.082
       0:05.350	  2.369	  2.007	 -2.971	 -3.598	  1.301	 -0.801	  0.931	 -0.052	 -0.464	  0.742	  2.716	-107.082
       0:05.354	  2.399	  2.007	 -3.000	 -3.614	  1.330	 -0.817	  0.918	 -0.105	 -0.523	  0.690	  2.709	-107.082
       0:05.358	  2.399	  1.993	 -3.013	 -3.608	  1.337	 -0.830	  0.899	 -0.167	 -0.595	  0.621	  2.680	-107.082
       0:05.362	  2.369	  1.951	 -3.026	 -3.572	  1.327	 -0.856	  0.895	 -0.199	 -0.641	  0.575	  2.660	-107.082
       0:05.366	  2.366	  1.928	 -3.046	 -3.559	  1.337	 -0.879	  0.895	 -0.225	 -0.683	  0.533	  2.631	-107.082
       0:05.370	  2.327	  1.892	 -3.042	 -3.520	  1.314	 -0.895	  0.905	 -0.261	 -0.729	  0.487	  2.588	-107.082
       0:05.374	  2.301	  1.922	 -2.987	 -3.523	  1.275	 -0.853	  0.935	 -0.252	 -0.735	  0.477	  2.595	-107.082
       0:05.377	  2.288	  1.941	 -2.954	 -3.526	  1.252	 -0.827	  0.958	 -0.245	 -0.742	  0.467	  2.601	-107.082
       0:05.381	  2.281	  1.905	 -2.984	 -3.503	  1.261	 -0.859	  0.944	 -0.284	 -0.784	  0.425	  2.562	-107.082
       0:05.385	  2.281	  1.899	 -2.990	 -3.500	  1.265	 -0.866	  0.941	 -0.301	 -0.804	  0.408	  2.549	-107.082
       0:05.389	  2.261	  1.886	 -2.984	 -3.484	  1.252	 -0.869	  0.961	 -0.291	 -0.804	  0.412	  2.556	-107.082
       0:05.393	  2.284	  1.866	 -3.026	 -3.487	  1.284	 -0.899	  0.971	 -0.291	 -0.814	  0.395	  2.536	-107.082
       0:05.397	  2.304	  1.866	 -3.046	 -3.497	  1.304	 -0.908	  0.954	 -0.314	 -0.837	  0.373	  2.507	-107.082
       0:05.401	  2.265	  1.846	 -3.026	 -3.467	  1.275	 -0.908	  0.951	 -0.327	 -0.853	  0.359	  2.490	-107.082
       0:05.405	  2.229	  1.817	 -3.020	 -3.435	  1.255	 -0.922	  0.971	 -0.320	 -0.846	  0.366	  2.497	-107.082
       0:05.409	  2.225	  1.843	 -2.990	 -3.444	  1.239	 -0.892	  0.990	 -0.307	 -0.833	  0.379	  2.520	-107.082
       0:05.412	  2.216	  1.824	 -3.000	 -3.431	  1.239	 -0.908	  0.984	 -0.314	 -0.840	  0.376	  2.520	-107.082
       0:05.416	  2.219	  1.807	 -3.020	 -3.425	  1.248	 -0.925	  0.967	 -0.324	 -0.853	  0.359	  2.513	-107.082
       0:05.420	  2.288	  1.840	 -3.056	 -3.474	  1.301	 -0.928	  0.954	 -0.340	 -0.869	  0.340	  2.474	-107.082
       0:05.424	  2.291	  1.876	 -3.023	 -3.493	  1.288	 -0.892	  0.964	 -0.330	 -0.859	  0.353	  2.448	-107.082
       0:05.428	  2.245	  1.850	 -3.003	 -3.458	  1.255	 -0.895	  0.967	 -0.330	 -0.853	  0.363	  2.464	-107.082
       0:05.432	  2.222	  1.810	 -3.020	 -3.428	  1.252	 -0.925	  0.961	 -0.333	 -0.859	  0.359	  2.500	-107.082
       0:05.436	  2.248	  1.810	 -3.046	 -3.441	  1.278	 -0.938	  0.961	 -0.327	 -0.850	  0.369	  2.536	-107.082
       0:05.440	  2.245	  1.837	 -3.016	 -3.451	  1.261	 -0.908	  0.967	 -0.324	 -0.846	  0.373	  2.552	-107.082
       0:05.444	  2.248	  1.869	 -2.987	 -3.471	  1.248	 -0.879	  0.997	 -0.304	 -0.827	  0.386	  2.552	-107.082
       0:05.447	  2.245	  1.905	 -2.948	 -3.487	  1.225	 -0.840	  1.007	 -0.297	 -0.820	  0.392	  2.556	-107.082
       0:05.451	  2.232	  1.938	 -2.902	 -3.497	  1.196	 -0.801	  0.990	 -0.310	 -0.824	  0.399	  2.569	-107.082
       0:05.455	  2.271	  1.938	 -2.941	 -3.516	  1.235	 -0.820	  0.964	 -0.314	 -0.810	  0.422	  2.588	-107.082
       0:05.459	  2.288	  1.908	 -2.987	 -3.510	  1.268	 -0.859	  0.958	 -0.297	 -0.771	  0.471	  2.614	-107.082
       0:05.463	  2.216	  1.915	 -2.908	 -3.477	  1.193	 -0.817	  0.984	 -0.258	 -0.696	  0.562	  2.670	-107.082
       0:05.467	  2.225	  2.026	 -2.807	 -3.536	  1.147	 -0.709	  1.016	 -0.160	 -0.526	  0.768	  2.810	-107.082
       0:05.471	  2.222	  2.101	 -2.729	 -3.572	  1.108	 -0.634	  1.062	 -0.033	 -0.307	  1.026	  2.951	-107.082
       0:05.475	  2.222	  2.160	 -2.670	 -3.601	  1.078	 -0.575	  1.111	  0.101	 -0.092	  1.265	  3.033	-107.082
       0:05.479	  2.278	  2.216	 -2.670	 -3.657	  1.105	 -0.546	  1.180	  0.278	  0.137	  1.484	  3.039	-107.082
       0:05.482	  2.229	  2.203	 -2.634	 -3.627	  1.062	 -0.536	  1.297	  0.503	  0.363	  1.647	  2.997	-107.082
       0:05.486	  2.212	  2.203	 -2.618	 -3.618	  1.046	 -0.526	  1.379	  0.644	  0.444	  1.614	  2.889	-107.082
       0:05.490	  2.222	  2.255	 -2.575	 -3.650	  1.029	 -0.480	  1.392	  0.683	  0.399	  1.461	  2.794	-107.082
       0:05.494	  2.190	  2.212	 -2.585	 -3.611	  1.020	 -0.507	  1.441	  0.768	  0.389	  1.340	  2.699	-107.082
       0:05.498	  2.121	  1.866	 -2.863	 -3.405	  1.121	 -0.817	  1.614	  0.961	  0.435	  1.239	  2.395	-107.082
       0:05.502	  2.193	  1.500	 -3.301	 -3.258	  1.376	 -1.219	  1.719	  1.078	  0.399	  1.088	  2.069	-107.082
       0:05.506	  2.310	  1.330	 -3.588	 -3.232	  1.578	 -1.448	  1.676	  1.026	  0.239	  0.899	  1.931	-107.082
       0:05.510	  2.346	  1.376	 -3.578	 -3.275	  1.592	 -1.422	  1.601	  0.876	  0.052	  0.748	  1.951	-107.082
       0:05.514	  2.330	  1.363	 -3.575	 -3.258	  1.582	 -1.425	  1.526	  0.670	 -0.147	  0.605	  1.931	-107.082
       0:05.518	  2.242	  1.412	 -3.438	 -3.239	  1.471	 -1.333	  1.461	  0.422	 -0.337	  0.507	  1.974	-107.082
       0:05.521	  2.062	  1.657	 -3.013	 -3.271	  1.167	 -0.997	  1.412	  0.196	 -0.425	  0.542	  2.199	-107.082
       0:05.525	  1.977	  1.938	 -2.647	 -3.369	  0.941	 -0.673	  1.392	  0.111	 -0.356	  0.709	  2.464	-107.082
       0:05.529	  1.935	  2.046	 -2.497	 -3.402	  0.846	 -0.546	  1.405	  0.137	 -0.268	  0.827	  2.578	-107.082
       0:05.533	  2.016	  2.108	 -2.516	 -3.474	  0.899	 -0.523	  1.373	  0.170	 -0.190	  0.912	  2.647	-107.082
       0:05.537	  2.078	  2.154	 -2.533	 -3.526	  0.938	 -0.510	  1.343	  0.219	 -0.098	  1.003	  2.712	-107.082
       0:05.541	  2.101	  2.131	 -2.578	 -3.526	  0.971	 -0.542	  1.386	  0.284	 -0.016	  1.065	  2.748	-107.082
       0:05.545	  2.144	  2.049	 -2.703	 -3.507	  1.056	 -0.647	  1.451	  0.356	  0.042	  1.088	  2.722	-107.082
       0:05.549	  2.160	  1.964	 -2.804	 -3.474	  1.111	 -0.739	  1.467	  0.392	  0.052	  1.065	  2.699	-107.082
       0:05.553	  2.127	  1.922	 -2.814	 -3.435	  1.101	 -0.765	  1.451	  0.382	 -0.003	  0.993	  2.680	-107.082
       0:05.556	  2.124	  1.879	 -2.853	 -3.412	  1.118	 -0.807	  1.425	  0.340	 -0.092	  0.899	  2.641	-107.082
       0:05.560	  2.176	  1.863	 -2.922	 -3.431	  1.180	 -0.850	  1.340	  0.225	 -0.235	  0.775	  2.575	-107.082
       0:05.564	  2.232	  1.876	 -2.964	 -3.464	  1.229	 -0.863	  1.212	  0.042	 -0.438	  0.614	  2.510	-107.082
       0:05.568	  2.275	  1.905	 -2.977	 -3.500	  1.255	 -0.856	  1.095	 -0.098	 -0.585	  0.513	  2.556	-107.082
       0:05.572	  2.310	  1.974	 -2.944	 -3.552	  1.258	 -0.804	  1.000	 -0.222	 -0.703	  0.441	  2.634	-107.082
       0:05.576	  2.333	  2.056	 -2.886	 -3.605	  1.242	 -0.735	  0.928	 -0.314	 -0.788	  0.389	  2.693	-107.082
       0:05.580	  2.324	  2.042	 -2.889	 -3.595	  1.239	 -0.742	  0.892	 -0.369	 -0.846	  0.346	  2.676	-107.082
       0:05.584	  2.343	  2.013	 -2.938	 -3.588	  1.271	 -0.781	  0.869	 -0.399	 -0.879	  0.320	  2.644	-107.082
       0:05.588	  2.369	  2.010	 -2.967	 -3.601	  1.297	 -0.797	  0.843	 -0.422	 -0.902	  0.307	  2.637	-107.082
       0:05.591	  2.333	  1.974	 -2.967	 -3.565	  1.281	 -0.817	  0.830	 -0.448	 -0.925	  0.291	  2.624	-107.082
       0:05.595	  2.314	  1.958	 -2.964	 -3.546	  1.268	 -0.824	  0.824	 -0.458	 -0.931	  0.291	  2.631	-107.082
       0:05.599	  2.340	  1.971	 -2.977	 -3.565	  1.288	 -0.824	  0.807	 -0.467	 -0.941	  0.291	  2.641	-107.082
       0:05.603	  2.353	  2.010	 -2.951	 -3.592	  1.281	 -0.791	  0.807	 -0.467	 -0.935	  0.304	  2.660	-107.082
       0:05.607	  2.366	  2.026	 -2.948	 -3.608	  1.288	 -0.781	  0.814	 -0.461	 -0.935	  0.310	  2.657	-107.082
       0:05.611	  2.366	  2.020	 -2.954	 -3.605	  1.291	 -0.788	  0.788	 -0.493	 -0.964	  0.281	  2.611	-107.082
       0:05.615	  2.356	  2.007	 -2.958	 -3.592	  1.288	 -0.794	  0.768	 -0.510	 -0.984	  0.268	  2.572	-107.082
       0:05.619	  2.343	  1.997	 -2.954	 -3.582	  1.278	 -0.797	  0.768	 -0.507	 -0.977	  0.281	  2.588	-107.082
       0:05.623	  2.386	  2.016	 -2.977	 -3.611	  1.310	 -0.801	  0.771	 -0.493	 -0.964	  0.301	  2.631	-107.082
       0:05.626	  2.431	  2.059	 -2.980	 -3.657	  1.337	 -0.781	  0.768	 -0.493	 -0.958	  0.314	  2.644	-107.082
       0:05.630	  2.405	  2.056	 -2.958	 -3.641	  1.314	 -0.771	  0.755	 -0.503	 -0.964	  0.307	  2.631	-107.082
       0:05.634	  2.399	  2.056	 -2.951	 -3.637	  1.307	 -0.768	  0.732	 -0.513	 -0.971	  0.310	  2.657	-107.082
       0:05.638	  2.471	  2.085	 -2.993	 -3.690	  1.363	 -0.775	  0.716	 -0.507	 -0.961	  0.324	  2.686	-107.082
       0:05.642	  2.546	  2.098	 -3.056	 -3.732	  1.431	 -0.797	  0.712	 -0.490	 -0.944	  0.340	  2.699	-107.082
       0:05.646	  2.549	  2.144	 -3.013	 -3.758	  1.412	 -0.755	  0.693	 -0.503	 -0.948	  0.350	  2.742	-107.082
       0:05.650	  2.500	  2.167	 -2.941	 -3.745	  1.353	 -0.706	  0.680	 -0.523	 -0.951	  0.353	  2.765	-107.082
       0:05.654	  2.500	  2.196	 -2.912	 -3.758	  1.337	 -0.676	  0.676	 -0.520	 -0.941	  0.369	  2.781	-107.082
       0:05.658	  2.516	  2.216	 -2.908	 -3.778	  1.343	 -0.667	  0.663	 -0.520	 -0.935	  0.386	  2.794	-107.082
       0:05.661	  2.549	  2.219	 -2.938	 -3.794	  1.376	 -0.680	  0.631	 -0.533	 -0.938	  0.386	  2.791	-107.082
       0:05.665	  2.569	  2.193	 -2.984	 -3.791	  1.408	 -0.716	  0.588	 -0.556	 -0.954	  0.379	  2.781	-107.082
       0:05.669	  2.542	  2.154	 -2.997	 -3.758	  1.402	 -0.742	  0.546	 -0.598	 -0.984	  0.359	  2.755	-107.082
       0:05.673	  2.569	  2.229	 -2.948	 -3.810	  1.389	 -0.680	  0.513	 -0.614	 -0.984	  0.369	  2.791	-107.082
       0:05.677	  2.650	  2.324	 -2.935	 -3.899	  1.425	 -0.624	  0.493	 -0.608	 -0.964	  0.402	  2.840	-107.082
       0:05.681	  2.719	  2.346	 -2.980	 -3.944	  1.480	 -0.637	  0.448	 -0.614	 -0.958	  0.422	  2.866	-107.082
       0:05.685	  2.722	  2.343	 -2.987	 -3.944	  1.487	 -0.641	  0.392	 -0.650	 -0.987	  0.408	  2.876	-107.082
       0:05.689	  2.709	  2.333	 -2.984	 -3.931	  1.477	 -0.644	  0.359	 -0.690	 -1.016	  0.389	  2.889	-107.082
       0:05.693	  2.732	  2.343	 -2.997	 -3.948	  1.497	 -0.647	  0.340	 -0.719	 -1.042	  0.369	  2.902	-107.082
       0:05.696	  2.775	  2.330	 -3.052	 -3.964	  1.546	 -0.680	  0.340	 -0.719	 -1.046	  0.366	  2.912	-107.082
       0:05.700	  2.794	  2.353	 -3.049	 -3.984	  1.552	 -0.667	  0.333	 -0.735	 -1.062	  0.356	  2.922	-107.082
       0:05.704	  2.837	  2.444	 -3.000	 -4.052	  1.549	 -0.598	  0.307	 -0.755	 -1.065	  0.363	  2.954	-107.082
       0:05.708	  2.830	  2.425	 -3.013	 -4.039	  1.552	 -0.614	  0.314	 -0.742	 -1.052	  0.382	  2.964	-107.082
       0:05.712	  2.814	  2.438	 -2.984	 -4.036	  1.529	 -0.592	  0.320	 -0.729	 -1.029	  0.415	  2.987	-107.082
       0:05.716	  2.810	  2.451	 -2.967	 -4.042	  1.520	 -0.578	  0.307	 -0.748	 -1.039	  0.422	  2.993	-107.082
       0:05.720	  2.781	  2.464	 -2.925	 -4.033	  1.484	 -0.549	  0.297	 -0.768	 -1.052	  0.425	  3.007	-107.082
       0:05.724	  2.748	  2.464	 -2.892	 -4.016	  1.451	 -0.533	  0.324	 -0.745	 -1.029	  0.451	  3.042	-107.082
       0:05.728	  2.735	  2.477	 -2.866	 -4.016	  1.431	 -0.513	  0.330	 -0.725	 -1.016	  0.471	  3.062	-107.082
       0:05.732	  2.712	  2.428	 -2.892	 -3.980	  1.435	 -0.552	  0.324	 -0.732	 -1.023	  0.464	  3.039	-107.082
       0:05.735	  2.719	  2.405	 -2.922	 -3.974	  1.451	 -0.578	  0.343	 -0.709	 -1.013	  0.471	  3.016	-107.082
       0:05.739	  2.742	  2.428	 -2.922	 -3.997	  1.464	 -0.565	  0.363	 -0.690	 -1.007	  0.471	  3.000	-107.082
       0:05.743	  2.775	  2.438	 -2.944	 -4.016	  1.490	 -0.572	  0.389	 -0.657	 -0.984	  0.487	  2.980	-107.082
       0:05.747	  2.745	  2.418	 -2.935	 -3.993	  1.471	 -0.578	  0.422	 -0.618	 -0.961	  0.497	  2.961	-107.082
       0:05.751	  2.644	  2.356	 -2.895	 -3.912	  1.402	 -0.588	  0.458	 -0.592	 -0.944	  0.493	  2.935	-107.082
       0:05.755	  2.601	  2.301	 -2.908	 -3.863	  1.386	 -0.624	  0.471	 -0.582	 -0.951	  0.471	  2.899	-107.082
       0:05.759	  2.660	  2.281	 -2.987	 -3.882	  1.454	 -0.673	  0.477	 -0.572	 -0.958	  0.444	  2.846	-107.082
       0:05.763	  2.654	  2.278	 -2.984	 -3.876	  1.451	 -0.673	  0.507	 -0.546	 -0.941	  0.441	  2.824	-107.082
       0:05.767	  2.510	  2.242	 -2.876	 -3.788	  1.324	 -0.637	  0.588	 -0.467	 -0.882	  0.484	  2.827	-107.082
       0:05.770	  2.458	  2.199	 -2.866	 -3.739	  1.294	 -0.654	  0.621	 -0.438	 -0.866	  0.474	  2.781	-107.082
       0:05.774	  2.500	  2.180	 -2.928	 -3.752	  1.346	 -0.693	  0.631	 -0.428	 -0.866	  0.454	  2.729	-107.082
       0:05.778	  2.497	  2.173	 -2.931	 -3.745	  1.346	 -0.699	  0.660	 -0.408	 -0.859	  0.441	  2.690	-107.082
       0:05.782	  2.471	  2.150	 -2.928	 -3.722	  1.330	 -0.709	  0.696	 -0.389	 -0.850	  0.431	  2.654	-107.082
       0:05.786	  2.444	  2.124	 -2.928	 -3.696	  1.317	 -0.722	  0.716	 -0.379	 -0.843	  0.425	  2.631	-107.082
       0:05.790	  2.366	  2.078	 -2.895	 -3.634	  1.261	 -0.729	  0.742	 -0.376	 -0.850	  0.412	  2.614	-107.082
       0:05.794	  2.379	  2.072	 -2.915	 -3.637	  1.278	 -0.742	  0.758	 -0.369	 -0.850	  0.402	  2.595	-107.082
       0:05.798	  2.422	  2.101	 -2.928	 -3.673	  1.307	 -0.732	  0.794	 -0.343	 -0.837	  0.412	  2.595	-107.082
       0:05.802	  2.399	  2.137	 -2.869	 -3.680	  1.265	 -0.686	  0.833	 -0.327	 -0.824	  0.428	  2.605	-107.082
       0:05.805	  2.343	  2.101	 -2.850	 -3.634	  1.229	 -0.693	  0.843	 -0.340	 -0.840	  0.412	  2.585	-107.082
       0:05.809	  2.294	  2.036	 -2.866	 -3.575	  1.209	 -0.735	  0.859	 -0.350	 -0.856	  0.389	  2.549	-107.082
       0:05.813	  2.363	  2.039	 -2.931	 -3.611	  1.278	 -0.765	  0.853	 -0.366	 -0.879	  0.366	  2.520	-107.082
       0:05.817	  2.363	  2.042	 -2.928	 -3.614	  1.278	 -0.761	  0.869	 -0.356	 -0.873	  0.369	  2.539	-107.082
       0:05.821	  2.301	  2.052	 -2.856	 -3.588	  1.209	 -0.722	  0.895	 -0.343	 -0.863	  0.376	  2.556	-107.082
       0:05.825	  2.275	  2.010	 -2.873	 -3.552	  1.203	 -0.752	  0.902	 -0.353	 -0.879	  0.353	  2.526	-107.082
       0:05.829	  2.242	  1.958	 -2.892	 -3.510	  1.196	 -0.788	  0.889	 -0.376	 -0.902	  0.327	  2.497	-107.082
       0:05.833	  2.252	  1.951	 -2.908	 -3.513	  1.209	 -0.797	  0.882	 -0.382	 -0.912	  0.320	  2.500	-107.082
       0:05.837	  2.284	  1.977	 -2.915	 -3.542	  1.229	 -0.788	  0.908	 -0.356	 -0.895	  0.333	  2.507	-107.082
       0:05.840	  2.327	  2.023	 -2.912	 -3.585	  1.248	 -0.765	  0.928	 -0.330	 -0.873	  0.359	  2.536	-107.082
       0:05.844	  2.330	  1.990	 -2.948	 -3.572	  1.268	 -0.797	  0.925	 -0.333	 -0.876	  0.359	  2.539	-107.082
       0:05.848	  2.284	  1.984	 -2.908	 -3.546	  1.225	 -0.781	  0.925	 -0.343	 -0.886	  0.359	  2.536	-107.082
       0:05.852	  2.271	  1.987	 -2.892	 -3.539	  1.212	 -0.771	  0.928	 -0.340	 -0.882	  0.359	  2.529	-107.082
       0:05.856	  2.281	  1.974	 -2.915	 -3.539	  1.229	 -0.791	  0.925	 -0.337	 -0.886	  0.363	  2.513	-107.082
       0:05.860	  2.288	  1.958	 -2.938	 -3.533	  1.242	 -0.810	  0.922	 -0.337	 -0.882	  0.373	  2.500	-107.082
       0:05.864	  2.291	  1.935	 -2.964	 -3.523	  1.258	 -0.833	  0.925	 -0.333	 -0.892	  0.363	  2.467	-107.082
       0:05.868	  2.265	  1.879	 -2.993	 -3.484	  1.258	 -0.876	  0.987	 -0.281	 -0.873	  0.363	  2.418	-107.082
       0:05.872	  2.216	  1.902	 -2.922	 -3.471	  1.199	 -0.830	  1.052	 -0.225	 -0.827	  0.402	  2.422	-107.082
       0:05.875	  2.154	  1.935	 -2.827	 -3.454	  1.121	 -0.765	  1.098	 -0.199	 -0.791	  0.451	  2.461	-107.082
       0:05.879	  2.134	  2.000	 -2.742	 -3.477	  1.069	 -0.690	  1.114	 -0.157	 -0.709	  0.559	  2.529	-107.082
