   Elapsed time	   MLII	     V2
       0:17.292	 -0.695	 -0.685
       0:17.294	 -0.680	 -0.625
       0:17.297	 -0.645	 -0.545
       0:17.300	 -0.560	 -0.455
       0:17.303	 -0.495	 -0.360
       0:17.306	 -0.485	 -0.290
       0:17.308	 -0.515	 -0.240
       0:17.311	 -0.540	 -0.225
       0:17.314	 -0.545	 -0.225
       0:17.317	 -0.550	 -0.255
       0:17.319	 -0.550	 -0.265
       0:17.322	 -0.555	 -0.270
       0:17.325	 -0.570	 -0.260
       0:17.328	 -0.590	 -0.245
       0:17.331	 -0.580	 -0.235
       0:17.333	 -0.595	 -0.255
       0:17.336	 -0.600	 -0.265
       0:17.339	 -0.610	 -0.270
       0:17.342	 -0.625	 -0.270
       0:17.344	 -0.600	 -0.260
       0:17.347	 -0.605	 -0.265
       0:17.350	 -0.605	 -0.250
       0:17.353	 -0.615	 -0.265
       0:17.356	 -0.620	 -0.260
       0:17.358	 -0.630	 -0.260
       0:17.361	 -0.620	 -0.255
       0:17.364	 -0.605	 -0.245
       0:17.367	 -0.610	 -0.250
       0:17.369	 -0.610	 -0.260
       0:17.372	 -0.625	 -0.265
       0:17.375	 -0.630	 -0.260
       0:17.378	 -0.620	 -0.240
       0:17.381	 -0.615	 -0.245
       0:17.383	 -0.620	 -0.245
       0:17.386	 -0.620	 -0.245
       0:17.389	 -0.620	 -0.260
       0:17.392	 -0.630	 -0.260
       0:17.394	 -0.625	 -0.235
       0:17.397	 -0.610	 -0.230
       0:17.400	 -0.600	 -0.240
       0:17.403	 -0.615	 -0.255
       0:17.406	 -0.615	 -0.245
       0:17.408	 -0.605	 -0.250
       0:17.411	 -0.600	 -0.240
       0:17.414	 -0.585	 -0.230
       0:17.417	 -0.585	 -0.220
       0:17.419	 -0.590	 -0.225
       0:17.422	 -0.590	 -0.230
       0:17.425	 -0.590	 -0.220
       0:17.428	 -0.580	 -0.210
       0:17.431	 -0.575	 -0.205
       0:17.433	 -0.565	 -0.200
       0:17.436	 -0.560	 -0.205
       0:17.439	 -0.565	 -0.205
       0:17.442	 -0.560	 -0.190
       0:17.444	 -0.550	 -0.180
       0:17.447	 -0.520	 -0.170
       0:17.450	 -0.515	 -0.170
       0:17.453	 -0.525	 -0.175
       0:17.456	 -0.525	 -0.185
       0:17.458	 -0.510	 -0.155
       0:17.461	 -0.485	 -0.145
       0:17.464	 -0.465	 -0.145
       0:17.467	 -0.450	 -0.145
       0:17.469	 -0.445	 -0.130
       0:17.472	 -0.440	 -0.135
       0:17.475	 -0.430	 -0.100
       0:17.478	 -0.400	 -0.090
       0:17.481	 -0.385	 -0.075
       0:17.483	 -0.380	 -0.075
       0:17.486	 -0.365	 -0.070
       0:17.489	 -0.340	 -0.070
       0:17.492	 -0.325	 -0.050
       0:17.494	 -0.305	 -0.030
       0:17.497	 -0.275	 -0.010
       0:17.500	 -0.265	  0.005
       0:17.503	 -0.245	  0.000
       0:17.506	 -0.235	  0.010
       0:17.508	 -0.220	  0.030
       0:17.511	 -0.185	  0.055
       0:17.514	 -0.170	  0.055
       0:17.517	 -0.165	  0.070
       0:17.519	 -0.155	  0.060
       0:17.522	 -0.150	  0.065
       0:17.525	 -0.140	  0.090
       0:17.528	 -0.125	  0.105
       0:17.531	 -0.100	  0.115
       0:17.533	 -0.095	  0.115
       0:17.536	 -0.085	  0.110
       0:17.539	 -0.080	  0.100
       0:17.542	 -0.085	  0.120
       0:17.544	 -0.070	  0.130
       0:17.547	 -0.055	  0.145
       0:17.550	 -0.045	  0.145
       0:17.553	 -0.050	  0.125
       0:17.556	 -0.055	  0.130
       0:17.558	 -0.075	  0.140
       0:17.561	 -0.065	  0.130
       0:17.564	 -0.070	  0.140
       0:17.567	 -0.080	  0.135
       0:17.569	 -0.095	  0.115
       0:17.572	 -0.120	  0.090
       0:17.575	 -0.140	  0.095
       0:17.578	 -0.140	  0.095
       0:17.581	 -0.155	  0.080
       0:17.583	 -0.170	  0.065
       0:17.586	 -0.205	  0.040
       0:17.589	 -0.235	  0.020
       0:17.592	 -0.260	  0.010
       0:17.594	 -0.275	  0.025
       0:17.597	 -0.300	 -0.010
       0:17.600	 -0.315	 -0.025
       0:17.603	 -0.345	 -0.055
       0:17.606	 -0.360	 -0.075
       0:17.608	 -0.380	 -0.090
       0:17.611	 -0.395	 -0.100
       0:17.614	 -0.385	 -0.105
       0:17.617	 -0.415	 -0.120
       0:17.619	 -0.425	 -0.135
       0:17.622	 -0.440	 -0.140
       0:17.625	 -0.455	 -0.145
       0:17.628	 -0.450	 -0.145
       0:17.631	 -0.440	 -0.145
       0:17.633	 -0.455	 -0.160
       0:17.636	 -0.465	 -0.165
       0:17.639	 -0.475	 -0.195
       0:17.642	 -0.480	 -0.190
       0:17.644	 -0.470	 -0.185
       0:17.647	 -0.470	 -0.180
       0:17.650	 -0.475	 -0.185
       0:17.653	 -0.480	 -0.200
       0:17.656	 -0.485	 -0.205
       0:17.658	 -0.485	 -0.205
       0:17.661	 -0.470	 -0.195
       0:17.664	 -0.470	 -0.195
       0:17.667	 -0.470	 -0.180
       0:17.669	 -0.475	 -0.200
       0:17.672	 -0.485	 -0.195
       0:17.675	 -0.480	 -0.190
       0:17.678	 -0.475	 -0.180
       0:17.681	 -0.465	 -0.185
       0:17.683	 -0.460	 -0.185
       0:17.686	 -0.465	 -0.190
       0:17.689	 -0.480	 -0.200
       0:17.692	 -0.485	 -0.190
       0:17.694	 -0.470	 -0.180
       0:17.697	 -0.455	 -0.180
       0:17.700	 -0.445	 -0.185
       0:17.703	 -0.455	 -0.190
       0:17.706	 -0.465	 -0.195
       0:17.708	 -0.460	 -0.190
       0:17.711	 -0.455	 -0.160
       0:17.714	 -0.435	 -0.160
       0:17.717	 -0.440	 -0.155
       0:17.719	 -0.440	 -0.170
       0:17.722	 -0.450	 -0.170
       0:17.725	 -0.450	 -0.175
       0:17.728	 -0.440	 -0.160
       0:17.731	 -0.440	 -0.160
       0:17.733	 -0.440	 -0.165
       0:17.736	 -0.450	 -0.165
       0:17.739	 -0.445	 -0.170
       0:17.742	 -0.445	 -0.170
       0:17.744	 -0.430	 -0.145
       0:17.747	 -0.430	 -0.155
       0:17.750	 -0.420	 -0.160
       0:17.753	 -0.425	 -0.160
       0:17.756	 -0.425	 -0.165
       0:17.758	 -0.435	 -0.145
       0:17.761	 -0.420	 -0.140
       0:17.764	 -0.425	 -0.130
       0:17.767	 -0.430	 -0.145
       0:17.769	 -0.435	 -0.140
       0:17.772	 -0.435	 -0.150
       0:17.775	 -0.440	 -0.160
       0:17.778	 -0.435	 -0.145
       0:17.781	 -0.420	 -0.135
       0:17.783	 -0.415	 -0.135
       0:17.786	 -0.435	 -0.155
       0:17.789	 -0.440	 -0.150
       0:17.792	 -0.445	 -0.160
       0:17.794	 -0.445	 -0.140
       0:17.797	 -0.445	 -0.140
       0:17.800	 -0.445	 -0.140
       0:17.803	 -0.445	 -0.150
       0:17.806	 -0.460	 -0.170
       0:17.808	 -0.470	 -0.155
       0:17.811	 -0.460	 -0.160
       0:17.814	 -0.455	 -0.155
       0:17.817	 -0.460	 -0.170
       0:17.819	 -0.465	 -0.180
       0:17.822	 -0.475	 -0.195
       0:17.825	 -0.480	 -0.185
       0:17.828	 -0.465	 -0.170
       0:17.831	 -0.460	 -0.160
       0:17.833	 -0.470	 -0.165
       0:17.836	 -0.480	 -0.180
       0:17.839	 -0.480	 -0.195
       0:17.842	 -0.495	 -0.190
       0:17.844	 -0.480	 -0.180
       0:17.847	 -0.475	 -0.185
       0:17.850	 -0.475	 -0.185
       0:17.853	 -0.495	 -0.200
       0:17.856	 -0.495	 -0.200
       0:17.858	 -0.505	 -0.205
       0:17.861	 -0.505	 -0.190
       0:17.864	 -0.500	 -0.200
       0:17.867	 -0.500	 -0.205
       0:17.869	 -0.505	 -0.210
       0:17.872	 -0.510	 -0.225
       0:17.875	 -0.505	 -0.220
       0:17.878	 -0.500	 -0.200
       0:17.881	 -0.500	 -0.205
       0:17.883	 -0.485	 -0.200
       0:17.886	 -0.505	 -0.210
       0:17.889	 -0.520	 -0.220
       0:17.892	 -0.525	 -0.210
       0:17.894	 -0.510	 -0.205
       0:17.897	 -0.505	 -0.210
       0:17.900	 -0.510	 -0.215
       0:17.903	 -0.510	 -0.220
       0:17.906	 -0.525	 -0.220
       0:17.908	 -0.530	 -0.220
       0:17.911	 -0.520	 -0.210
       0:17.914	 -0.510	 -0.215
       0:17.917	 -0.505	 -0.215
       0:17.919	 -0.505	 -0.225
       0:17.922	 -0.515	 -0.235
       0:17.925	 -0.515	 -0.235
       0:17.928	 -0.505	 -0.215
       0:17.931	 -0.515	 -0.210
       0:17.933	 -0.510	 -0.215
       0:17.936	 -0.515	 -0.220
       0:17.939	 -0.515	 -0.220
       0:17.942	 -0.525	 -0.205
       0:17.944	 -0.505	 -0.210
       0:17.947	 -0.490	 -0.200
       0:17.950	 -0.500	 -0.215
       0:17.953	 -0.505	 -0.215
       0:17.956	 -0.500	 -0.220
       0:17.958	 -0.510	 -0.220
       0:17.961	 -0.500	 -0.210
       0:17.964	 -0.490	 -0.215
       0:17.967	 -0.475	 -0.215
       0:17.969	 -0.470	 -0.220
       0:17.972	 -0.480	 -0.210
       0:17.975	 -0.475	 -0.210
       0:17.978	 -0.455	 -0.220
       0:17.981	 -0.435	 -0.205
       0:17.983	 -0.440	 -0.205
       0:17.986	 -0.425	 -0.210
       0:17.989	 -0.420	 -0.215
       0:17.992	 -0.435	 -0.205
       0:17.994	 -0.415	 -0.190
       0:17.997	 -0.400	 -0.180
       0:18.000	 -0.405	 -0.175
       0:18.003	 -0.390	 -0.200
       0:18.006	 -0.390	 -0.210
       0:18.008	 -0.390	 -0.195
       0:18.011	 -0.390	 -0.185
       0:18.014	 -0.390	 -0.185
       0:18.017	 -0.385	 -0.200
       0:18.019	 -0.385	 -0.200
       0:18.022	 -0.390	 -0.220
       0:18.025	 -0.405	 -0.220
       0:18.028	 -0.395	 -0.220
       0:18.031	 -0.395	 -0.205
       0:18.033	 -0.410	 -0.220
       0:18.036	 -0.420	 -0.225
       0:18.039	 -0.435	 -0.240
       0:18.042	 -0.440	 -0.245
       0:18.044	 -0.440	 -0.240
       0:18.047	 -0.410	 -0.240
       0:18.050	 -0.405	 -0.235
       0:18.053	 -0.395	 -0.235
       0:18.056	 -0.415	 -0.215
       0:18.058	 -0.415	 -0.190
       0:18.061	 -0.435	 -0.165
       0:18.064	 -0.435	 -0.165
       0:18.067	 -0.445	 -0.175
       0:18.069	 -0.460	 -0.180
       0:18.072	 -0.480	 -0.200
       0:18.075	 -0.505	 -0.195
       0:18.078	 -0.505	 -0.185
       0:18.081	 -0.500	 -0.190
       0:18.083	 -0.505	 -0.190
       0:18.086	 -0.500	 -0.200
       0:18.089	 -0.520	 -0.205
       0:18.092	 -0.530	 -0.195
       0:18.094	 -0.530	 -0.195
       0:18.097	 -0.525	 -0.195
       0:18.100	 -0.525	 -0.215
       0:18.103	 -0.540	 -0.215
       0:18.106	 -0.545	 -0.225
       0:18.108	 -0.550	 -0.210
       0:18.111	 -0.535	 -0.185
       0:18.114	 -0.530	 -0.200
       0:18.117	 -0.530	 -0.195
       0:18.119	 -0.530	 -0.205
       0:18.122	 -0.540	 -0.205
       0:18.125	 -0.545	 -0.195
       0:18.128	 -0.545	 -0.195
       0:18.131	 -0.525	 -0.185
       0:18.133	 -0.530	 -0.180
       0:18.136	 -0.535	 -0.195
       0:18.139	 -0.535	 -0.205
       0:18.142	 -0.545	 -0.190
       0:18.144	 -0.525	 -0.180
       0:18.147	 -0.515	 -0.175
       0:18.150	 -0.515	 -0.175
       0:18.153	 -0.525	 -0.175
       0:18.156	 -0.550	 -0.195
       0:18.158	 -0.550	 -0.190
       0:18.161	 -0.575	 -0.180
       0:18.164	 -0.600	 -0.195
       0:18.167	 -0.640	 -0.205
       0:18.169	 -0.680	 -0.220
       0:18.172	 -0.665	 -0.215
       0:18.175	 -0.610	 -0.190
       0:18.178	 -0.540	 -0.145
       0:18.181	 -0.460	 -0.100
       0:18.183	 -0.295	 -0.065
       0:18.186	 -0.035	 -0.010
       0:18.189	  0.300	  0.125
       0:18.192	  0.630	  0.325
       0:18.194	  0.935	  0.530
       0:18.197	  1.230	  0.725
       0:18.200	  1.480	  0.935
       0:18.203	  1.625	  1.110
       0:18.206	  1.665	  1.205
       0:18.208	  1.545	  1.210
       0:18.211	  1.220	  1.100
       0:18.214	  0.750	  0.820
       0:18.217	  0.240	  0.420
       0:18.219	 -0.170	  0.005
       0:18.222	 -0.440	 -0.305
       0:18.225	 -0.590	 -0.480
       0:18.228	 -0.635	 -0.520
       0:18.231	 -0.605	 -0.505
       0:18.233	 -0.565	 -0.450
       0:18.236	 -0.485	 -0.365
       0:18.239	 -0.420	 -0.265
       0:18.242	 -0.420	 -0.190
       0:18.244	 -0.435	 -0.130
       0:18.247	 -0.445	 -0.115
       0:18.250	 -0.455	 -0.135
       0:18.253	 -0.470	 -0.150
       0:18.256	 -0.495	 -0.170
       0:18.258	 -0.505	 -0.155
       0:18.261	 -0.485	 -0.140
       0:18.264	 -0.490	 -0.130
       0:18.267	 -0.495	 -0.145
       0:18.269	 -0.515	 -0.155
       0:18.272	 -0.540	 -0.165
       0:18.275	 -0.535	 -0.150
       0:18.278	 -0.535	 -0.150
       0:18.281	 -0.530	 -0.145
       0:18.283	 -0.530	 -0.150
       0:18.286	 -0.535	 -0.160
       0:18.289	 -0.545	 -0.165
       0:18.292	 -0.560	 -0.170
       0:18.294	 -0.545	 -0.145
       0:18.297	 -0.540	 -0.135
       0:18.300	 -0.540	 -0.145
       0:18.303	 -0.550	 -0.155
       0:18.306	 -0.550	 -0.160
       0:18.308	 -0.570	 -0.150
       0:18.311	 -0.550	 -0.140
       0:18.314	 -0.540	 -0.135
       0:18.317	 -0.535	 -0.135
       0:18.319	 -0.550	 -0.145
       0:18.322	 -0.540	 -0.150
       0:18.325	 -0.545	 -0.145
       0:18.328	 -0.540	 -0.130
       0:18.331	 -0.525	 -0.120
       0:18.333	 -0.525	 -0.120
       0:18.336	 -0.530	 -0.130
       0:18.339	 -0.540	 -0.145
       0:18.342	 -0.540	 -0.135
       0:18.344	 -0.530	 -0.125
       0:18.347	 -0.500	 -0.120
       0:18.350	 -0.505	 -0.120
       0:18.353	 -0.515	 -0.130
       0:18.356	 -0.515	 -0.130
       0:18.358	 -0.510	 -0.115
       0:18.361	 -0.505	 -0.110
       0:18.364	 -0.490	 -0.095
       0:18.367	 -0.495	 -0.100
       0:18.369	 -0.490	 -0.105
       0:18.372	 -0.495	 -0.115
       0:18.375	 -0.490	 -0.095
       0:18.378	 -0.480	 -0.090
       0:18.381	 -0.460	 -0.075
       0:18.383	 -0.455	 -0.070
       0:18.386	 -0.440	 -0.065
       0:18.389	 -0.440	 -0.080
       0:18.392	 -0.445	 -0.065
       0:18.394	 -0.430	 -0.045
       0:18.397	 -0.400	 -0.045
       0:18.400	 -0.395	 -0.055
       0:18.403	 -0.385	 -0.045
       0:18.406	 -0.380	 -0.035
       0:18.408	 -0.375	 -0.020
       0:18.411	 -0.360	  0.000
       0:18.414	 -0.325	  0.005
       0:18.417	 -0.315	  0.015
       0:18.419	 -0.300	  0.020
       0:18.422	 -0.285	  0.030
       0:18.425	 -0.270	  0.040
       0:18.428	 -0.250	  0.060
       0:18.431	 -0.215	  0.075
       0:18.433	 -0.205	  0.080
       0:18.436	 -0.200	  0.075
       0:18.439	 -0.190	  0.100
       0:18.442	 -0.170	  0.095
       0:18.444	 -0.135	  0.115
       0:18.447	 -0.125	  0.140
       0:18.450	 -0.100	  0.155
       0:18.453	 -0.090	  0.150
       0:18.456	 -0.090	  0.150
       0:18.458	 -0.080	  0.165
       0:18.461	 -0.055	  0.190
       0:18.464	 -0.035	  0.200
       0:18.467	 -0.020	  0.200
       0:18.469	 -0.015	  0.200
       0:18.472	 -0.005	  0.200
       0:18.475	 -0.010	  0.225
       0:18.478	  0.015	  0.235
       0:18.481	  0.030	  0.235
       0:18.483	  0.035	  0.240
       0:18.486	  0.025	  0.230
       0:18.489	  0.015	  0.225
       0:18.492	  0.010	  0.230
       0:18.494	  0.020	  0.240
       0:18.497	  0.025	  0.240
       0:18.500	  0.015	  0.250
       0:18.503	  0.000	  0.215
       0:18.506	 -0.010	  0.210
       0:18.508	 -0.030	  0.210
       0:18.511	 -0.035	  0.205
       0:18.514	 -0.050	  0.200
       0:18.517	 -0.045	  0.190
       0:18.519	 -0.075	  0.165
       0:18.522	 -0.110	  0.155
       0:18.525	 -0.125	  0.145
       0:18.528	 -0.150	  0.140
       0:18.531	 -0.160	  0.130
       0:18.533	 -0.180	  0.115
       0:18.536	 -0.205	  0.085
       0:18.539	 -0.225	  0.065
       0:18.542	 -0.240	  0.055
       0:18.544	 -0.255	  0.040
       0:18.547	 -0.265	  0.040
       0:18.550	 -0.285	  0.025
       0:18.553	 -0.300	 -0.005
       0:18.556	 -0.310	 -0.010
       0:18.558	 -0.330	 -0.020
       0:18.561	 -0.325	 -0.015
       0:18.564	 -0.320	 -0.015
       0:18.567	 -0.335	 -0.040
       0:18.569	 -0.340	 -0.050
       0:18.572	 -0.355	 -0.055
       0:18.575	 -0.370	 -0.050
       0:18.578	 -0.350	 -0.045
       0:18.581	 -0.345	 -0.060
       0:18.583	 -0.355	 -0.065
       0:18.586	 -0.360	 -0.075
       0:18.589	 -0.380	 -0.070
       0:18.592	 -0.370	 -0.070
       0:18.594	 -0.365	 -0.060
       0:18.597	 -0.365	 -0.055
       0:18.600	 -0.365	 -0.065
       0:18.603	 -0.370	 -0.080
       0:18.606	 -0.365	 -0.080
       0:18.608	 -0.375	 -0.075
       0:18.611	 -0.380	 -0.065
       0:18.614	 -0.355	 -0.065
       0:18.617	 -0.350	 -0.080
       0:18.619	 -0.360	 -0.080
       0:18.622	 -0.350	 -0.080
       0:18.625	 -0.370	 -0.085
       0:18.628	 -0.355	 -0.070
       0:18.631	 -0.335	 -0.060
       0:18.633	 -0.335	 -0.050
       0:18.636	 -0.335	 -0.060
       0:18.639	 -0.340	 -0.060
       0:18.642	 -0.345	 -0.055
       0:18.644	 -0.340	 -0.035
       0:18.647	 -0.320	 -0.035
       0:18.650	 -0.325	 -0.040
       0:18.653	 -0.320	 -0.045
       0:18.656	 -0.310	 -0.055
       0:18.658	 -0.330	 -0.035
       0:18.661	 -0.315	 -0.035
       0:18.664	 -0.305	 -0.030
       0:18.667	 -0.315	 -0.025
       0:18.669	 -0.320	 -0.040
       0:18.672	 -0.315	 -0.020
       0:18.675	 -0.320	 -0.035
       0:18.678	 -0.310	 -0.015
       0:18.681	 -0.300	 -0.015
       0:18.683	 -0.295	 -0.015
       0:18.686	 -0.300	 -0.020
       0:18.689	 -0.315	 -0.020
       0:18.692	 -0.315	 -0.020
       0:18.694	 -0.300	 -0.005
       0:18.697	 -0.300	 -0.005
       0:18.700	 -0.305	 -0.010
       0:18.703	 -0.305	 -0.015
       0:18.706	 -0.310	 -0.015
       0:18.708	 -0.310	 -0.005
       0:18.711	 -0.310	  0.000
       0:18.714	 -0.300	 -0.005
       0:18.717	 -0.300	 -0.010
       0:18.719	 -0.310	 -0.025
       0:18.722	 -0.320	 -0.030
       0:18.725	 -0.320	 -0.020
       0:18.728	 -0.310	 -0.005
       0:18.731	 -0.310	 -0.005
       0:18.733	 -0.310	 -0.020
       0:18.736	 -0.330	 -0.025
       0:18.739	 -0.325	 -0.035
       0:18.742	 -0.335	 -0.035
       0:18.744	 -0.330	 -0.025
       0:18.747	 -0.335	 -0.030
       0:18.750	 -0.330	 -0.025
       0:18.753	 -0.350	 -0.045
       0:18.756	 -0.345	 -0.070
       0:18.758	 -0.360	 -0.065
       0:18.761	 -0.340	 -0.055
       0:18.764	 -0.340	 -0.065
       0:18.767	 -0.350	 -0.065
       0:18.769	 -0.360	 -0.080
       0:18.772	 -0.370	 -0.095
       0:18.775	 -0.380	 -0.085
       0:18.778	 -0.380	 -0.075
       0:18.781	 -0.365	 -0.080
       0:18.783	 -0.370	 -0.070
       0:18.786	 -0.380	 -0.080
       0:18.789	 -0.390	 -0.075
       0:18.792	 -0.390	 -0.085
       0:18.794	 -0.385	 -0.080
       0:18.797	 -0.385	 -0.075
       0:18.800	 -0.385	 -0.075
       0:18.803	 -0.395	 -0.080
       0:18.806	 -0.420	 -0.085
       0:18.808	 -0.415	 -0.095
       0:18.811	 -0.400	 -0.085
       0:18.814	 -0.385	 -0.085
       0:18.817	 -0.395	 -0.085
       0:18.819	 -0.395	 -0.100
       0:18.822	 -0.405	 -0.100
       0:18.825	 -0.410	 -0.100
       0:18.828	 -0.405	 -0.085
       0:18.831	 -0.385	 -0.095
       0:18.833	 -0.390	 -0.085
       0:18.836	 -0.395	 -0.095
       0:18.839	 -0.410	 -0.120
       0:18.842	 -0.405	 -0.100
       0:18.844	 -0.395	 -0.100
       0:18.847	 -0.380	 -0.085
       0:18.850	 -0.400	 -0.095
       0:18.853	 -0.405	 -0.105
       0:18.856	 -0.395	 -0.115
       0:18.858	 -0.405	 -0.105
       0:18.861	 -0.400	 -0.090
       0:18.864	 -0.385	 -0.095
       0:18.867	 -0.385	 -0.085
       0:18.869	 -0.380	 -0.095
       0:18.872	 -0.390	 -0.105
       0:18.875	 -0.395	 -0.100
       0:18.878	 -0.370	 -0.090
       0:18.881	 -0.355	 -0.095
       0:18.883	 -0.345	 -0.080
       0:18.886	 -0.350	 -0.100
       0:18.889	 -0.340	 -0.095
       0:18.892	 -0.335	 -0.080
       0:18.894	 -0.330	 -0.075
       0:18.897	 -0.315	 -0.070
       0:18.900	 -0.320	 -0.065
       0:18.903	 -0.300	 -0.075
       0:18.906	 -0.305	 -0.090
       0:18.908	 -0.300	 -0.075
       0:18.911	 -0.285	 -0.065
       0:18.914	 -0.280	 -0.065
       0:18.917	 -0.285	 -0.075
       0:18.919	 -0.290	 -0.075
       0:18.922	 -0.285	 -0.085
       0:18.925	 -0.290	 -0.090
       0:18.928	 -0.290	 -0.080
       0:18.931	 -0.290	 -0.080
       0:18.933	 -0.305	 -0.095
       0:18.936	 -0.320	 -0.100
       0:18.939	 -0.345	 -0.110
       0:18.942	 -0.350	 -0.110
       0:18.944	 -0.345	 -0.110
       0:18.947	 -0.320	 -0.110
       0:18.950	 -0.315	 -0.100
       0:18.953	 -0.315	 -0.100
       0:18.956	 -0.320	 -0.085
       0:18.958	 -0.335	 -0.060
       0:18.961	 -0.355	 -0.055
       0:18.964	 -0.350	 -0.055
       0:18.967	 -0.370	 -0.050
       0:18.969	 -0.380	 -0.070
       0:18.972	 -0.400	 -0.075
       0:18.975	 -0.410	 -0.070
       0:18.978	 -0.415	 -0.070
       0:18.981	 -0.405	 -0.070
       0:18.983	 -0.425	 -0.085
