   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:05.459	  0.681	 -4.263	 -5.314	  1.737	  1.980	 -4.835	  2.680	 -8.899	-11.655	  0.260	 -4.642	  0.578
       0:05.463	  0.683	 -4.286	 -5.338	  1.747	  1.993	 -4.859	  2.678	 -8.908	-11.665	  0.252	 -4.655	  0.565
       0:05.467	  0.673	 -4.304	 -5.346	  1.761	  1.993	 -4.873	  2.676	 -8.915	-11.670	  0.248	 -4.665	  0.556
       0:05.471	  0.668	 -4.324	 -5.361	  1.773	  1.998	 -4.889	  2.673	 -8.922	-11.675	  0.245	 -4.673	  0.541
       0:05.475	  0.672	 -4.343	 -5.384	  1.781	  2.011	 -4.910	  2.670	 -8.928	-11.691	  0.239	 -4.685	  0.533
       0:05.479	  0.667	 -4.345	 -5.381	  1.784	  2.007	 -4.910	  2.673	 -8.925	-11.691	  0.248	 -4.686	  0.529
       0:05.482	  0.662	 -4.338	 -5.369	  1.784	  1.998	 -4.900	  2.678	 -8.920	-11.688	  0.258	 -4.681	  0.531
       0:05.486	  0.663	 -4.346	 -5.379	  1.788	  2.005	 -4.910	  2.683	 -8.922	-11.693	  0.263	 -4.681	  0.529
       0:05.490	  0.667	 -4.350	 -5.386	  1.788	  2.010	 -4.915	  2.681	 -8.923	-11.701	  0.275	 -4.683	  0.528
       0:05.494	  0.662	 -4.355	 -5.386	  1.792	  2.007	 -4.917	  2.678	 -8.928	-11.711	  0.279	 -4.690	  0.520
       0:05.498	  0.660	 -4.351	 -5.381	  1.791	  2.003	 -4.913	  2.680	 -8.928	-11.719	  0.288	 -4.688	  0.515
       0:05.502	  0.665	 -4.355	 -5.389	  1.791	  2.010	 -4.918	  2.683	 -8.926	-11.725	  0.294	 -4.685	  0.513
       0:05.506	  0.657	 -4.366	 -5.392	  1.801	  2.008	 -4.926	  2.680	 -8.930	-11.739	  0.301	 -4.683	  0.515
       0:05.510	  0.639	 -4.391	 -5.399	  1.822	  2.002	 -4.941	  2.688	 -8.913	-11.745	  0.301	 -4.693	  0.498
       0:05.514	  0.627	 -4.402	 -5.399	  1.833	  1.997	 -4.948	  2.740	 -8.828	-11.706	  0.312	 -4.703	  0.482
       0:05.518	  0.650	 -4.431	 -5.451	  1.837	  2.034	 -4.989	  2.858	 -8.603	-11.618	  0.319	 -4.730	  0.441
       0:05.521	  0.690	 -4.426	 -5.485	  1.814	  2.070	 -5.003	  3.028	 -8.278	-11.475	  0.359	 -4.735	  0.407
       0:05.525	  0.742	 -4.353	 -5.464	  1.752	  2.087	 -4.956	  3.134	 -8.059	-11.332	  0.453	 -4.683	  0.425
       0:05.529	  0.827	 -4.221	 -5.417	  1.642	  2.105	 -4.866	  3.060	 -8.126	-11.279	  0.569	 -4.570	  0.508
       0:05.533	  0.907	 -3.985	 -5.261	  1.485	  2.067	 -4.670	  2.794	 -8.712	-11.355	  0.703	 -4.389	  0.686
       0:05.537	  0.974	 -3.606	 -4.949	  1.261	  1.944	 -4.325	  2.350	 -9.629	-11.502	  0.902	 -4.100	  0.984
       0:05.541	  1.049	 -3.136	 -4.554	  0.989	  1.784	 -3.892	  1.832	-10.458	-11.670	  1.170	 -3.743	  1.342
       0:05.545	  1.074	 -2.694	 -4.137	  0.757	  1.588	 -3.462	  1.391	-11.074	-11.817	  1.458	 -3.394	  1.678
       0:05.549	  0.971	 -2.436	 -3.776	  0.678	  1.356	 -3.154	  1.088	-11.482	-11.917	  1.678	 -3.155	  1.902
       0:05.553	  0.873	 -2.665	 -3.907	  0.842	  1.373	 -3.333	  0.987	-11.518	-12.080	  1.556	 -3.278	  1.820
       0:05.556	  0.753	 -3.212	 -4.335	  1.175	  1.528	 -3.820	  1.175	-11.198	-12.258	  1.103	 -3.739	  1.495
       0:05.560	  0.557	 -3.792	 -4.719	  1.564	  1.621	 -4.302	  1.618	-10.719	-12.327	  0.614	 -4.320	  1.049
       0:05.564	  0.482	 -4.203	 -5.054	  1.806	  1.752	 -4.675	  2.018	-10.209	-12.307	  0.381	 -4.632	  0.747
       0:05.568	  0.539	 -4.351	 -5.260	  1.851	  1.882	 -4.853	  2.284	 -9.743	-12.219	  0.345	 -4.698	  0.634
       0:05.572	  0.592	 -4.379	 -5.340	  1.840	  1.949	 -4.907	  2.466	 -9.392	-12.108	  0.359	 -4.704	  0.590
       0:05.576	  0.600	 -4.343	 -5.312	  1.817	  1.940	 -4.874	  2.590	 -9.155	-11.985	  0.415	 -4.675	  0.587
       0:05.580	  0.608	 -4.346	 -5.324	  1.815	  1.949	 -4.882	  2.663	 -9.021	-11.912	  0.446	 -4.667	  0.565
       0:05.584	  0.629	 -4.358	 -5.356	  1.810	  1.975	 -4.904	  2.711	 -8.946	-11.889	  0.456	 -4.678	  0.538
       0:05.588	  0.647	 -4.364	 -5.381	  1.804	  1.997	 -4.920	  2.739	 -8.900	-11.884	  0.459	 -4.691	  0.523
       0:05.591	  0.639	 -4.366	 -5.374	  1.809	  1.990	 -4.917	  2.761	 -8.868	-11.876	  0.472	 -4.693	  0.515
       0:05.595	  0.627	 -4.387	 -5.384	  1.825	  1.989	 -4.933	  2.778	 -8.848	-11.879	  0.475	 -4.703	  0.497
       0:05.599	  0.621	 -4.399	 -5.389	  1.835	  1.989	 -4.941	  2.792	 -8.827	-11.874	  0.485	 -4.699	  0.492
       0:05.603	  0.621	 -4.377	 -5.368	  1.824	  1.977	 -4.920	  2.799	 -8.812	-11.868	  0.503	 -4.693	  0.498
       0:05.607	  0.616	 -4.379	 -5.364	  1.827	  1.974	 -4.918	  2.809	 -8.797	-11.863	  0.518	 -4.691	  0.503
       0:05.611	  0.626	 -4.386	 -5.381	  1.825	  1.987	 -4.930	  2.809	 -8.794	-11.864	  0.525	 -4.696	  0.485
       0:05.615	  0.645	 -4.400	 -5.415	  1.824	  2.013	 -4.954	  2.806	 -8.792	-11.873	  0.528	 -4.703	  0.479
       0:05.619	  0.649	 -4.392	 -5.410	  1.817	  2.013	 -4.948	  2.812	 -8.778	-11.863	  0.549	 -4.703	  0.500
       0:05.623	  0.650	 -4.382	 -5.402	  1.812	  2.010	 -4.940	  2.819	 -8.763	-11.859	  0.565	 -4.701	  0.515
       0:05.626	  0.639	 -4.377	 -5.386	  1.815	  1.995	 -4.928	  2.827	 -8.750	-11.850	  0.588	 -4.691	  0.511
       0:05.630	  0.626	 -4.382	 -5.377	  1.824	  1.985	 -4.926	  2.828	 -8.747	-11.848	  0.600	 -4.698	  0.498
       0:05.634	  0.634	 -4.376	 -5.379	  1.817	  1.990	 -4.925	  2.827	 -8.737	-11.851	  0.611	 -4.698	  0.497
       0:05.638	  0.641	 -4.381	 -5.391	  1.815	  1.998	 -4.933	  2.832	 -8.727	-11.850	  0.624	 -4.696	  0.492
       0:05.642	  0.634	 -4.387	 -5.391	  1.822	  1.995	 -4.936	  2.837	 -8.716	-11.845	  0.645	 -4.686	  0.493
       0:05.646	  0.626	 -4.392	 -5.387	  1.828	  1.990	 -4.936	  2.840	 -8.704	-11.843	  0.668	 -4.668	  0.508
       0:05.650	  0.631	 -4.392	 -5.392	  1.827	  1.995	 -4.940	  2.846	 -8.690	-11.838	  0.701	 -4.623	  0.547
       0:05.654	  0.641	 -4.389	 -5.399	  1.820	  2.003	 -4.941	  2.850	 -8.685	-11.838	  0.725	 -4.587	  0.498
       0:05.658	  0.645	 -4.381	 -5.395	  1.814	  2.003	 -4.935	  2.845	 -8.680	-11.840	  0.737	 -4.565	  0.355
       0:05.661	  0.655	 -4.363	 -5.387	  1.799	  2.005	 -4.922	  2.842	 -8.672	-11.837	  0.750	 -4.595	  0.289
       0:05.665	  0.667	 -4.364	 -5.400	  1.794	  2.016	 -4.930	  2.842	 -8.665	-11.837	  0.735	 -4.752	  0.492
       0:05.669	  0.691	 -4.351	 -5.412	  1.776	  2.034	 -4.928	  2.848	 -8.645	-11.828	  0.743	 -4.771	  0.644
       0:05.673	  0.683	 -4.345	 -5.397	  1.776	  2.023	 -4.918	  2.848	 -8.627	-11.822	  0.766	 -4.712	  0.600
       0:05.677	  0.670	 -4.345	 -5.384	  1.783	  2.010	 -4.912	  2.850	 -8.608	-11.810	  0.783	 -4.693	  0.580
       0:05.681	  0.668	 -4.350	 -5.387	  1.786	  2.011	 -4.915	  2.853	 -8.590	-11.809	  0.789	 -4.681	  0.570
       0:05.685	  0.685	 -4.348	 -5.402	  1.778	  2.026	 -4.922	  2.856	 -8.574	-11.802	  0.796	 -4.673	  0.560
       0:05.689	  0.694	 -4.315	 -5.379	  1.757	  2.020	 -4.894	  2.868	 -8.547	-11.776	  0.824	 -4.647	  0.572
       0:05.693	  0.696	 -4.309	 -5.374	  1.752	  2.018	 -4.889	  2.874	 -8.513	-11.758	  0.840	 -4.632	  0.583
       0:05.696	  0.699	 -4.307	 -5.376	  1.750	  2.021	 -4.889	  2.881	 -8.487	-11.750	  0.842	 -4.629	  0.578
       0:05.700	  0.708	 -4.301	 -5.377	  1.742	  2.026	 -4.886	  2.882	 -8.462	-11.745	  0.840	 -4.626	  0.575
       0:05.704	  0.717	 -4.278	 -5.364	  1.725	  2.025	 -4.868	  2.887	 -8.425	-11.724	  0.855	 -4.600	  0.593
       0:05.708	  0.698	 -4.276	 -5.343	  1.735	  2.003	 -4.856	  2.891	 -8.391	-11.709	  0.866	 -4.578	  0.596
       0:05.712	  0.706	 -4.279	 -5.355	  1.732	  2.013	 -4.864	  2.892	 -8.359	-11.703	  0.869	 -4.569	  0.585
       0:05.716	  0.721	 -4.258	 -5.348	  1.714	  2.018	 -4.850	  2.887	 -8.322	-11.690	  0.876	 -4.541	  0.603
       0:05.720	  0.730	 -4.235	 -5.335	  1.698	  2.016	 -4.832	  2.882	 -8.292	-11.680	  0.886	 -4.502	  0.645
       0:05.724	  0.757	 -4.201	 -5.327	  1.668	  2.025	 -4.810	  2.879	 -8.265	-11.668	  0.912	 -4.444	  0.650
       0:05.728	  0.770	 -4.181	 -5.320	  1.652	  2.028	 -4.797	  2.873	 -8.253	-11.672	  0.923	 -4.425	  0.585
       0:05.732	  0.711	 -4.167	 -5.247	  1.673	  1.962	 -4.753	  2.881	 -8.224	-11.655	  0.946	 -4.428	  0.577
       0:05.735	  0.634	 -4.118	 -5.121	  1.688	  1.861	 -4.667	  2.907	 -8.168	-11.611	  0.993	 -4.435	  0.716
       0:05.739	  0.632	 -4.088	 -5.090	  1.673	  1.845	 -4.636	  2.902	 -8.152	-11.605	  1.003	 -4.417	  0.830
       0:05.743	  0.783	 -4.072	 -5.224	  1.590	  1.987	 -4.694	  2.846	 -8.194	-11.655	  0.972	 -4.392	  0.743
       0:05.747	  0.899	 -4.056	 -5.324	  1.525	  2.095	 -4.737	  2.801	 -8.225	-11.696	  0.954	 -4.395	  0.703
       0:05.751	  0.886	 -4.008	 -5.263	  1.507	  2.057	 -4.683	  2.791	 -8.225	-11.690	  0.982	 -4.368	  0.750
       0:05.755	  0.866	 -3.977	 -5.212	  1.502	  2.023	 -4.642	  2.775	 -8.252	-11.701	  0.987	 -4.384	  0.773
       0:05.759	  0.833	 -3.959	 -5.162	  1.508	  1.980	 -4.608	  2.763	 -8.273	-11.703	  1.005	 -4.356	  0.752
       0:05.763	  0.897	 -3.935	 -5.201	  1.464	  2.033	 -4.614	  2.722	 -8.324	-11.735	  0.985	 -4.435	  0.814
       0:05.767	  1.036	 -3.913	 -5.319	  1.384	  2.160	 -4.663	  2.667	 -8.394	-11.789	  0.949	 -4.471	  0.877
       0:05.770	  1.062	 -3.895	 -5.327	  1.363	  2.178	 -4.658	  2.644	 -8.441	-11.810	  0.959	 -4.426	  0.869
       0:05.774	  0.979	 -3.902	 -5.250	  1.407	  2.098	 -4.623	  2.655	 -8.482	-11.812	  0.979	 -4.386	  0.876
       0:05.778	  0.913	 -3.923	 -5.206	  1.451	  2.042	 -4.611	  2.658	 -8.536	-11.827	  0.982	 -4.368	  0.869
       0:05.782	  0.899	 -3.930	 -5.198	  1.461	  2.031	 -4.611	  2.658	 -8.585	-11.838	  0.980	 -4.364	  0.828
       0:05.786	  0.840	 -3.944	 -5.154	  1.498	  1.980	 -4.596	  2.675	 -8.619	-11.832	  0.992	 -4.366	  0.788
       0:05.790	  0.740	 -3.987	 -5.096	  1.569	  1.902	 -4.588	  2.703	 -8.642	-11.820	  1.005	 -4.387	  0.797
       0:05.794	  0.701	 -4.056	 -5.126	  1.623	  1.897	 -4.637	  2.711	 -8.675	-11.833	  0.982	 -4.431	  0.794
       0:05.798	  0.735	 -4.103	 -5.208	  1.629	  1.954	 -4.703	  2.698	 -8.727	-11.864	  0.940	 -4.475	  0.734
       0:05.802	  0.773	 -4.137	 -5.279	  1.627	  2.010	 -4.755	  2.693	 -8.761	-11.882	  0.908	 -4.516	  0.688
       0:05.805	  0.763	 -4.183	 -5.315	  1.655	  2.023	 -4.796	  2.704	 -8.783	-11.891	  0.886	 -4.551	  0.654
       0:05.809	  0.766	 -4.229	 -5.364	  1.676	  2.049	 -4.843	  2.709	 -8.809	-11.904	  0.861	 -4.590	  0.616
       0:05.813	  0.768	 -4.260	 -5.397	  1.691	  2.065	 -4.876	  2.716	 -8.833	-11.918	  0.837	 -4.627	  0.580
       0:05.817	  0.786	 -4.268	 -5.423	  1.686	  2.088	 -4.892	  2.721	 -8.843	-11.925	  0.827	 -4.645	  0.567
       0:05.821	  0.775	 -4.284	 -5.428	  1.701	  2.085	 -4.904	  2.719	 -8.855	-11.936	  0.815	 -4.667	  0.549
       0:05.825	  0.796	 -4.306	 -5.471	  1.701	  2.116	 -4.935	  2.717	 -8.869	-11.951	  0.807	 -4.686	  0.528
       0:05.829	  0.791	 -4.312	 -5.472	  1.706	  2.114	 -4.940	  2.729	 -8.869	-11.951	  0.814	 -4.688	  0.526
       0:05.833	  0.745	 -4.356	 -5.471	  1.752	  2.092	 -4.961	  2.748	 -8.864	-11.954	  0.817	 -4.696	  0.520
       0:05.837	  0.717	 -4.373	 -5.459	  1.773	  2.072	 -4.962	  2.763	 -8.863	-11.954	  0.827	 -4.701	  0.518
       0:05.840	  0.694	 -4.374	 -5.438	  1.786	  2.049	 -4.953	  2.778	 -8.861	-11.958	  0.835	 -4.703	  0.521
       0:05.844	  0.603	 -4.391	 -5.363	  1.840	  1.966	 -4.923	  2.802	 -8.846	-11.949	  0.858	 -4.691	  0.526
       0:05.848	  0.542	 -4.391	 -5.302	  1.869	  1.905	 -4.894	  2.819	 -8.833	-11.935	  0.891	 -4.675	  0.536
       0:05.852	  0.595	 -4.404	 -5.368	  1.850	  1.964	 -4.933	  2.799	 -8.853	-11.953	  0.886	 -4.696	  0.511
       0:05.856	  0.711	 -4.425	 -5.505	  1.802	  2.092	 -5.011	  2.758	 -8.892	-11.990	  0.851	 -4.739	  0.467
       0:05.860	  0.750	 -4.423	 -5.542	  1.783	  2.129	 -5.029	  2.748	 -8.897	-12.005	  0.846	 -4.745	  0.453
       0:05.864	  0.727	 -4.382	 -5.479	  1.773	  2.087	 -4.977	  2.758	 -8.882	-11.990	  0.877	 -4.722	  0.469
       0:05.868	  0.706	 -4.373	 -5.448	  1.779	  2.060	 -4.958	  2.770	 -8.874	-11.982	  0.894	 -4.714	  0.479
       0:05.872	  0.727	 -4.368	 -5.464	  1.766	  2.078	 -4.962	  2.778	 -8.869	-11.980	  0.904	 -4.721	  0.487
       0:05.875	  0.745	 -4.346	 -5.461	  1.747	  2.087	 -4.951	  2.775	 -8.869	-11.982	  0.912	 -4.722	  0.492
       0:05.879	  0.708	 -4.368	 -5.444	  1.776	  2.059	 -4.953	  2.778	 -8.868	-11.987	  0.913	 -4.721	  0.489
       0:05.883	  0.665	 -4.410	 -5.444	  1.819	  2.038	 -4.974	  2.788	 -8.864	-11.990	  0.908	 -4.730	  0.475
       0:05.887	  0.618	 -4.461	 -5.448	  1.868	  2.016	 -5.002	  2.801	 -8.859	-11.992	  0.908	 -4.732	  0.458
       0:05.891	  0.590	 -4.453	 -5.412	  1.877	  1.984	 -4.979	  2.815	 -8.842	-11.974	  0.933	 -4.711	  0.464
       0:05.895	  0.580	 -4.420	 -5.369	  1.866	  1.958	 -4.941	  2.824	 -8.825	-11.954	  0.961	 -4.686	  0.484
       0:05.899	  0.629	 -4.397	 -5.395	  1.830	  1.995	 -4.943	  2.815	 -8.828	-11.958	  0.958	 -4.694	  0.480
       0:05.903	  0.708	 -4.379	 -5.456	  1.781	  2.065	 -4.964	  2.791	 -8.848	-11.979	  0.933	 -4.729	  0.475
       0:05.907	  0.775	 -4.379	 -5.523	  1.748	  2.132	 -4.998	  2.770	 -8.861	-11.995	  0.917	 -4.742	  0.462
       0:05.911	  0.742	 -4.399	 -5.510	  1.775	  2.109	 -5.002	  2.778	 -8.850	-11.989	  0.923	 -4.735	  0.454
       0:05.914	  0.709	 -4.410	 -5.489	  1.796	  2.082	 -4.997	  2.788	 -8.837	-11.979	  0.936	 -4.724	  0.461
       0:05.918	  0.686	 -4.417	 -5.472	  1.810	  2.062	 -4.992	  2.789	 -8.832	-11.979	  0.943	 -4.721	  0.449
       0:05.922	  0.681	 -4.410	 -5.461	  1.810	  2.054	 -4.982	  2.796	 -8.824	-11.971	  0.953	 -4.716	  0.446
       0:05.926	  0.693	 -4.377	 -5.440	  1.788	  2.049	 -4.956	  2.804	 -8.814	-11.962	  0.964	 -4.709	  0.449
       0:05.930	  0.698	 -4.361	 -5.428	  1.778	  2.046	 -4.941	  2.806	 -8.806	-11.951	  0.975	 -4.698	  0.466
       0:05.934	  0.683	 -4.384	 -5.436	  1.796	  2.042	 -4.958	  2.807	 -8.807	-11.954	  0.972	 -4.701	  0.461
       0:05.938	  0.641	 -4.428	 -5.438	  1.840	  2.023	 -4.980	  2.812	 -8.812	-11.966	  0.961	 -4.703	  0.448
       0:05.942	  0.632	 -4.440	 -5.441	  1.850	  2.020	 -4.987	  2.810	 -8.807	-11.967	  0.959	 -4.688	  0.433
       0:05.946	  0.642	 -4.453	 -5.464	  1.851	  2.036	 -5.005	  2.801	 -8.815	-11.977	  0.951	 -4.694	  0.374
       0:05.949	  0.654	 -4.462	 -5.485	  1.850	  2.052	 -5.021	  2.802	 -8.822	-11.982	  0.940	 -4.727	  0.384
       0:05.953	  0.658	 -4.443	 -5.471	  1.838	  2.047	 -5.003	  2.804	 -8.820	-11.975	  0.941	 -4.761	  0.461
       0:05.957	  0.678	 -4.413	 -5.461	  1.814	  2.052	 -4.984	  2.801	 -8.820	-11.971	  0.941	 -4.745	  0.484
       0:05.961	  0.708	 -4.389	 -5.466	  1.786	  2.070	 -4.974	  2.796	 -8.822	-11.974	  0.941	 -4.725	  0.474
       0:05.965	  0.725	 -4.386	 -5.480	  1.776	  2.087	 -4.980	  2.794	 -8.819	-11.971	  0.943	 -4.716	  0.484
       0:05.969	  0.724	 -4.394	 -5.487	  1.781	  2.088	 -4.987	  2.796	 -8.819	-11.972	  0.938	 -4.716	  0.482
       0:05.973	  0.719	 -4.382	 -5.471	  1.778	  2.078	 -4.974	  2.791	 -8.825	-11.974	  0.935	 -4.714	  0.479
       0:05.977	  0.712	 -4.394	 -5.475	  1.786	  2.077	 -4.982	  2.789	 -8.827	-11.975	  0.928	 -4.704	  0.490
       0:05.981	  0.694	 -4.417	 -5.480	  1.807	  2.070	 -4.995	  2.791	 -8.827	-11.979	  0.915	 -4.706	  0.490
       0:05.984	  0.688	 -4.423	 -5.480	  1.814	  2.067	 -4.998	  2.792	 -8.827	-11.977	  0.907	 -4.708	  0.484
       0:05.988	  0.676	 -4.428	 -5.474	  1.822	  2.059	 -4.998	  2.794	 -8.832	-11.975	  0.904	 -4.704	  0.479
       0:05.992	  0.670	 -4.423	 -5.462	  1.822	  2.049	 -4.990	  2.797	 -8.832	-11.972	  0.904	 -4.693	  0.482
       0:05.996	  0.572	 -4.444	 -5.386	  1.882	  1.962	 -4.962	  2.819	 -8.830	-11.962	  0.907	 -4.667	  0.466
       0:06.000	  0.363	 -4.453	 -5.185	  1.990	  1.757	 -4.866	  2.895	 -8.768	-11.908	  0.951	 -4.613	  0.487
       0:06.004	  0.227	 -4.431	 -5.028	  2.047	  1.611	 -4.778	  2.964	 -8.706	-11.842	  1.008	 -4.546	  0.609
       0:06.008	  0.480	 -4.408	 -5.258	  1.910	  1.853	 -4.881	  2.892	 -8.761	-11.897	  0.949	 -4.593	  0.598
       0:06.012	  0.908	 -4.404	 -5.681	  1.693	  2.278	 -5.090	  2.753	 -8.873	-12.023	  0.812	 -4.732	  0.462
       0:06.016	  1.065	 -4.351	 -5.786	  1.588	  2.408	 -5.116	  2.721	 -8.868	-12.038	  0.789	 -4.758	  0.395
       0:06.019	  0.961	 -4.335	 -5.665	  1.632	  2.296	 -5.047	  2.768	 -8.820	-11.992	  0.830	 -4.704	  0.407
       0:06.023	  0.876	 -4.337	 -5.582	  1.676	  2.212	 -5.007	  2.792	 -8.812	-11.966	  0.855	 -4.703	  0.422
       0:06.027	  0.874	 -4.309	 -5.552	  1.663	  2.196	 -4.977	  2.799	 -8.802	-11.940	  0.871	 -4.739	  0.492
       0:06.031	  0.933	 -4.225	 -5.528	  1.592	  2.214	 -4.923	  2.837	 -8.768	-11.904	  0.905	 -4.719	  0.560
       0:06.035	  0.910	 -4.222	 -5.502	  1.601	  2.190	 -4.908	  2.873	 -8.743	-11.887	  0.915	 -4.701	  0.583
       0:06.039	  0.750	 -4.315	 -5.435	  1.729	  2.075	 -4.922	  2.868	 -8.748	-11.889	  0.908	 -4.688	  0.552
       0:06.043	  0.676	 -4.325	 -5.371	  1.770	  2.007	 -4.895	  2.851	 -8.755	-11.879	  0.922	 -4.665	  0.534
       0:06.047	  0.717	 -4.258	 -5.345	  1.716	  2.015	 -4.848	  2.828	 -8.763	-11.858	  0.951	 -4.636	  0.533
       0:06.051	  0.768	 -4.183	 -5.320	  1.654	  2.028	 -4.799	  2.775	 -8.799	-11.845	  0.989	 -4.613	  0.577
       0:06.054	  0.724	 -4.183	 -5.276	  1.675	  1.984	 -4.776	  2.752	 -8.817	-11.843	  1.002	 -4.609	  0.619
       0:06.058	  0.708	 -4.180	 -5.257	  1.681	  1.966	 -4.765	  2.757	 -8.814	-11.838	  1.011	 -4.592	  0.618
       0:06.062	  0.809	 -4.108	 -5.286	  1.595	  2.031	 -4.743	  2.757	 -8.802	-11.827	  1.033	 -4.570	  0.624
       0:06.066	  0.923	 -4.034	 -5.327	  1.502	  2.108	 -4.727	  2.781	 -8.781	-11.815	  1.051	 -4.556	  0.627
       0:06.070	  0.848	 -4.114	 -5.332	  1.578	  2.074	 -4.770	  2.794	 -8.791	-11.837	  1.031	 -4.587	  0.605
       0:06.074	  0.667	 -4.324	 -5.359	  1.775	  1.997	 -4.889	  2.766	 -8.845	-11.913	  0.958	 -4.670	  0.542
       0:06.078	  0.567	 -4.438	 -5.374	  1.881	  1.954	 -4.953	  2.765	 -8.853	-11.943	  0.928	 -4.701	  0.507
       0:06.082	  0.422	 -4.453	 -5.243	  1.961	  1.815	 -4.895	  2.843	 -8.796	-11.902	  0.974	 -4.649	  0.564
       0:06.086	  0.242	 -4.482	 -5.093	  2.065	  1.650	 -4.835	  2.923	 -8.735	-11.858	  1.026	 -4.593	  0.631
       0:06.089	  0.261	 -4.469	 -5.100	  2.049	  1.663	 -4.832	  2.908	 -8.753	-11.869	  1.026	 -4.588	  0.632
       0:06.093	  0.580	 -4.482	 -5.431	  1.897	  1.989	 -5.003	  2.797	 -8.856	-11.987	  0.915	 -4.694	  0.502
       0:06.097	  0.920	 -4.474	 -5.763	  1.722	  2.325	 -5.165	  2.698	 -8.943	-12.087	  0.817	 -4.792	  0.391
       0:06.101	  0.879	 -4.484	 -5.732	  1.748	  2.289	 -5.155	  2.709	 -8.925	-12.075	  0.835	 -4.766	  0.453
       0:06.105	  0.804	 -4.495	 -5.668	  1.791	  2.219	 -5.129	  2.734	 -8.899	-12.057	  0.868	 -4.693	  0.482
       0:06.109	  0.750	 -4.515	 -5.634	  1.828	  2.175	 -5.121	  2.747	 -8.892	-12.059	  0.874	 -4.696	  0.346
       0:06.113	  0.848	 -4.477	 -5.694	  1.760	  2.255	 -5.132	  2.721	 -8.912	-12.075	  0.864	 -4.730	  0.257
       0:06.117	  0.951	 -4.425	 -5.745	  1.683	  2.332	 -5.132	  2.711	 -8.920	-12.070	  0.859	 -4.830	  0.402
       0:06.121	  0.941	 -4.430	 -5.740	  1.690	  2.324	 -5.132	  2.730	 -8.908	-12.060	  0.851	 -4.886	  0.552
       0:06.125	  0.778	 -4.539	 -5.686	  1.827	  2.216	 -5.160	  2.747	 -8.920	-12.074	  0.840	 -4.853	  0.495
       0:06.128	  0.706	 -4.578	 -5.654	  1.882	  2.163	 -5.163	  2.743	 -8.920	-12.075	  0.850	 -4.840	  0.464
       0:06.132	  0.657	 -4.598	 -5.624	  1.917	  2.124	 -5.158	  2.757	 -8.905	-12.064	  0.863	 -4.833	  0.467
       0:06.136	  0.680	 -4.618	 -5.667	  1.915	  2.157	 -5.190	  2.747	 -8.922	-12.083	  0.848	 -4.833	  0.423
       0:06.140	  0.685	 -4.552	 -5.606	  1.879	  2.129	 -5.126	  2.760	 -8.910	-12.057	  0.874	 -4.801	  0.456
       0:06.144	  0.641	 -4.495	 -5.505	  1.873	  2.056	 -5.047	  2.806	 -8.868	-12.002	  0.926	 -4.748	  0.520
       0:06.148	  0.613	 -4.502	 -5.484	  1.891	  2.031	 -5.039	  2.817	 -8.843	-11.979	  0.938	 -4.732	  0.523
       0:06.152	  0.699	 -4.560	 -5.629	  1.876	  2.147	 -5.142	  2.815	 -8.809	-11.971	  0.891	 -4.801	  0.426
       0:06.156	  0.771	 -4.611	 -5.752	  1.866	  2.245	 -5.229	  2.884	 -8.645	-11.882	  0.868	 -4.876	  0.319
       0:06.160	  0.632	 -4.639	 -5.641	  1.949	  2.119	 -5.186	  3.049	 -8.353	-11.662	  0.948	 -4.856	  0.306
       0:06.163	  0.391	 -4.536	 -5.296	  2.018	  1.827	 -4.964	  3.222	 -8.098	-11.387	  1.158	 -4.676	  0.435
       0:06.167	  0.333	 -4.350	 -5.052	  1.954	  1.676	 -4.748	  3.206	 -8.020	-11.232	  1.391	 -4.423	  0.629
       0:06.171	  0.632	 -4.062	 -5.064	  1.660	  1.832	 -4.609	  2.912	 -8.448	-11.376	  1.531	 -4.188	  0.810
       0:06.175	  1.152	 -3.670	 -5.191	  1.204	  2.155	 -4.477	  2.386	 -9.337	-11.742	  1.627	 -3.956	  0.966
       0:06.179	  1.369	 -3.239	 -4.977	  0.881	  2.157	 -4.155	  1.889	-10.132	-12.042	  1.856	 -3.626	  1.250
       0:06.183	  1.299	 -2.848	 -4.516	  0.721	  1.891	 -3.729	  1.559	-10.616	-12.252	  2.183	 -3.257	  1.650
       0:06.187	  1.188	 -2.760	 -4.317	  0.732	  1.735	 -3.585	  1.387	-10.928	-12.415	  2.363	 -3.080	  1.716
       0:06.191	  1.077	 -3.211	 -4.657	  1.013	  1.850	 -3.980	  1.458	-10.876	-12.587	  2.077	 -3.353	  1.392
       0:06.195	  0.922	 -3.825	 -5.116	  1.397	  2.002	 -4.518	  1.685	-10.590	-12.724	  1.423	 -4.034	  1.093
       0:06.198	  0.701	 -4.310	 -5.381	  1.750	  2.025	 -4.892	  1.974	-10.312	-12.753	  0.809	 -4.783	  0.792
       0:06.202	  0.642	 -4.556	 -5.567	  1.902	  2.088	 -5.108	  2.212	 -9.967	-12.667	  0.690	 -4.943	  0.580
       0:06.206	  0.641	 -4.721	 -5.730	  1.985	  2.168	 -5.273	  2.408	 -9.616	-12.554	  0.673	 -4.966	  0.440
